YEAR,NB_OF_FLIGHT,DEP_ISO_COUNTRY_CODE,DES_ISO_COUNTRY_CODE
2007,5227,RU,AM
2007,1077,AN,NL
2007,181,TT,GB
2007,2896,JP,FR
2007,681,CZ,IL
2007,518,TR,DZ
2007,679,MX,NL
2007,2449,CN,NL
2007,27272,DE,US
2007,263234,NO,NO
2007,6853,IN,GB
2007,391,CU,DE
2007,1436,US,RU
2007,2193,JP,GB
2007,4457,TN,DE
2007,100,IS,RU
2007,673,JP,FI
2007,12,KR,DK
2007,444,AM,UA
2007,19456,NL,ES
2007,285,MU,DE
2007,927,HK,NL
2007,1306,US,AE
2007,753,MY,GB
2007,197,AE,FI
2007,1540,AT,EG
2007,201,BF,MA
2007,1688,IL,CH
2007,206,GN,MA
2007,20716,DE,RU
2007,2201,FI,NL
2007,1431,RU,US
2007,2038,SE,LV
2007,853,IL,HU
2007,1268,AE,US
2007,871,LB,IT
2007,5853,FI,DK
2007,115,BE,DO
2007,631,IR,GB
2007,3064,MT,IT
2007,84819,FR,GB
2007,1492,GR,BG
2007,1218,IL,NL
2007,1235,HK,DE
2007,11842,HU,DE
2007,5288,ES,AT
2007,13563,CZ,DE
2007,5837,IT,PT
2007,345,FI,PT
2007,826,CN,IT
2007,14016,NL,IT
2007,20218,FR,MA
2007,31741,CH,GB
2007,48710,DE,AT
2007,9136,AT,CH
2007,11737,SE,GB
2007,29742,AT,AT
2007,27706,NL,DE
2007,634,MK,AT
2007,13012,FR,PT
2007,31568,GB,CH
2007,2372,CH,SE
2007,9817,IE,FR
2007,1079,AT,LU
2007,2253,AT,DK
2007,1457,SG,DE
2007,759,TR,BG
2007,858,GB,EE
2007,1985,IE,BE
2007,3409,GB,MA
2007,368,GB,GM
2007,2289,GR,ES
2007,4654,IE,IT
2007,11698,GB,SE
2007,9830,GB,CZ
2007,17070,FR,US
2007,3433,MA,GB
2007,14840,FR,TN
2007,730,LB,GB
2007,675,CN,DK
2007,509,CY,IT
2007,4580,PT,CH
2007,4474,DE,TN
2007,30,CH,MX
2007,3860,RU,ES
2007,1956,NL,CN
2007,3678,CZ,RU
2007,14806,RU,RU
2007,136,KW,FR
2007,4794,NL,SE
2007,1947,TR,DK
2007,2785,LU,FR
2007,2349,NL,PL
2007,2458,HU,NL
2007,1328,KE,NL
2007,8890,GB,AE
2007,4190,PT,NL
2007,18567,DK,NO
2007,1496,TR,PL
2007,8561,NO,DE
2007,668,LU,AZ
2007,5752,DK,NL
2007,1905,BE,IE
2007,2067,DE,IL
2007,4056,AT,CZ
2007,663,PT,SE
2007,790,PT,DK
2007,3628,FR,CA
2007,4180,SK,CZ
2007,3741,NL,AT
2007,1231,LT,FI
2007,268,CY,MT
2007,1023,DE,IR
2007,301,GB,BS
2007,1078,DZ,IT
2007,1561,ES,IL
2007,4124,AT,GR
2007,186,FR,CV
2007,1071,RU,HU
2007,9877,CZ,GB
2007,16647,PL,GB
2007,1498,SA,GB
2007,1550,GB,SA
2007,872,EE,GB
2007,51,DE,AG
2007,144,FR,TW
2007,387,NO,US
2007,4397,FI,GB
2007,214,DE,SD
2007,2148,EG,BE
2007,89,NL,VE
2007,655,AT,IN
2007,771,FR,SG
2007,3936,IT,TR
2007,1806,NG,GB
2007,1141,GI,GB
2007,1475,TR,EG
2007,4164,CZ,SK
2007,113,UA,IR
2007,1525,ES,DO
2007,5256,NL,GR
2007,1583,DE,KZ
2007,1123,NL,UA
2007,1150,NL,IL
2007,1077,DE,EE
2007,8,NO,MX
2007,1439,SI,CS
2007,3719,AT,TR
2007,739,NL,HK
2007,1852,DK,IS
2007,573,SI,MK
2007,981,AT,SK
2007,1161,BE,IL
2007,799,FR,TH
2007,1057,LT,SE
2007,356,EE,PL
2007,1651,NL,CA
2007,11,IT,OM
2007,1165,CZ,NO
2007,391,AL,GB
2007,577,SE,TH
2007,235,TN,QA
2007,1765,HU,PL
2007,1189,UA,CZ
2007,783,FR,JO
2007,9323,CS,CS
2007,3701,PL,DK
2007,159,GR,TH
2007,446,PT,VE
2007,756,FR,DO
2007,621,MA,AE
2007,383,GM,GB
2007,89,CS,MT
2007,532,ML,FR
2007,878,NL,KR
2007,2443,PL,BE
2007,344,TJ,GB
2007,2651,FR,LU
2007,806,NO,CH
2007,714,BY,AT
2007,2646,CS,AT
2007,216,ES,CN
2007,1865,AT,HU
2007,193,MD,UA
2007,10,CV,MA
2007,265,BY,LT
2007,549,MK,IT
2007,150,SY,GR
2007,90,HU,MT
2007,599,ES,SN
2007,2558,CZ,BE
2007,31,CV,DK
2007,467,DZ,MA
2007,658,LY,MT
2007,722,CZ,LV
2007,964,FI,GR
2007,2934,ZA,GB
2007,2577,BE,PL
2007,261,LY,MA
2007,896,IS,NO
2007,721,AT,BY
2007,954,BR,IT
2007,995,DK,EE
2007,2534,AT,BG
2007,138,NL,SY
2007,541,CS,BA
2007,400,DO,IT
2007,670,CZ,SI
2007,394,IT,SN
2007,412,TR,CN
2007,761,AT,AL
2007,157,ES,BO
2007,3151,CZ,GR
2007,205,RU,QA
2007,1464,US,SE
2007,522,MG,FR
2007,280,KW,NL
2007,956,GR,FI
2007,545,US,CZ
2007,869,ES,CL
2007,373,MA,ML
2007,1717,US,PT
2007,652,HU,EG
2007,227,DK,AE
2007,305,ES,UY
2007,1057,RO,IL
2007,81,MX,PT
2007,1403,AZ,TR
2007,3,TN,US
2007,393,SN,PT
2007,312,KZ,UA
2007,6377,UA,TR
2007,853,RO,BE
2007,4997,BG,BG
2007,114,GH,MA
2007,510,LT,IT
2007,980,RU,NO
2007,355,MA,CA
2007,1778,SE,EE
2007,313,DK,EG
2007,110,MV,CH
2007,742,BG,RO
2007,738,BE,SA
2007,296,GB,SY
2007,276,GH,US
2007,168,AT,EE
2007,2072,SE,GR
2007,383,PL,BY
2007,616,ES,GI
2007,314,BG,UA
2007,28,IT,BH
2007,440,SE,EG
2007,1085,UA,GB
2007,322,RU,CA
2007,370,EG,LT
2007,415,UA,LT
2007,115,IS,FI
2007,329,RO,DK
2007,632,HU,AL
2007,128,AE,HU
2007,324,TR,MA
2007,357,IT,SA
2007,921,TR,MD
2007,1506,ES,HU
2007,212,GB,AM
2007,600,DE,AL
2007,68,MA,AT
2007,605,BG,BE
2007,830,BA,AT
2007,96,LY,TN
2007,240,NG,BE
2007,229,AM,AE
2007,43,TN,HR
2007,606,BE,BG
2007,106,US,CV
2007,283,GQ,FR
2007,165,HU,LB
2007,552,CM,FR
2007,94,BH,IE
2007,31,BM,FI
2007,403,US,MA
2007,76,GB,SH
2007,301,KR,IT
2007,1,KG,LV
2007,5,CM,DE
2007,2107,GR,PL
2007,666,GR,SK
2007,316,AL,SI
2007,245,CS,UA
2007,358,BE,LV
2007,214,FR,LT
2007,101,DK,SY
2007,563,FR,MG
2007,358,ES,JO
2007,2,BM,CV
2007,340,MK,DE
2007,251,NL,CS
2007,1,LV,KW
2007,297,UA,EE
2007,196,FO,IS
2007,29,JO,AZ
2007,62,IR,LB
2007,374,UA,LU
2007,443,BA,SI
2007,24,IQ,SE
2007,235,IS,FO
2007,113,IE,EG
2007,43,PT,BG
2007,171,ET,FR
2007,5,VI,CH
2007,406,SK,EG
2007,277,MA,GN
2007,128,KW,GR
2007,148,PR,ES
2007,9,UA,IQ
2007,12,KZ,ES
2007,84,MD,IL
2007,296,KZ,FR
2007,27,AE,LY
2007,144,CN,IL
2007,68,LU,FI
2007,100,BY,AM
2007,107,LB,DZ
2007,21,GB,SD
2007,15,TJ,AM
2007,16,CZ,OM
2007,374,TR,TH
2007,3,LC,CH
2007,6,JO,MT
2007,122,AZ,IT
2007,143,CU,RU
2007,105,IE,EE
2007,1138,TN,CZ
2007,87,JM,NL
2007,152,SI,ES
2007,3,MV,TR
2007,132,IL,KZ
2007,1,GW,FR
2007,9,OM,IT
2007,164,DE,CV
2007,11,PK,NL
2007,4,ES,AG
2007,105,TR,MY
2007,3,SC,CH
2007,9,JM,BE
2007,52,DE,SC
2007,59,AZ,SK
2007,15,DO,CZ
2007,218,HR,GR
2007,28,ET,GB
2007,27,VE,SE
2007,19,CZ,MA
2007,156,FR,TG
2007,132,TR,YE
2007,11,IT,AF
2007,54,SC,DE
2007,9,MX,HU
2007,48,HU,JO
2007,3,DK,GI
2007,7,KW,DK
2007,12,NL,BB
2007,10,CZ,VE
2007,52,NL,LB
2007,40,BE,BI
2007,93,BE,JM
2007,357,AT,QA
2007,6,GI,DK
2007,102,LU,SY
2007,73,LV,AZ
2007,7,HU,BY
2007,20,TJ,IT
2007,90,MX,BE
2007,112,JO,BE
2007,13,UA,DZ
2007,2,UG,PT
2007,155,BE,JO
2007,169,TR,LU
2007,3,TR,MO
2007,9,SE,MX
2007,1,PR,MR
2007,15,IS,LT
2007,74,IE,IL
2007,16,BE,KW
2007,3,IN,RU
2007,62,CS,PL
2007,119,ES,SA
2007,19,NG,MT
2007,45,NL,SN
2007,10,FI,LB
2007,11,AE,PT
2007,38,IE,RO
2007,30,TJ,ES
2007,9,RO,QA
2007,3,GB,VI
2007,106,HK,TR
2007,1,NI,MA
2007,7,MK,AL
2007,2,GB,MR
2007,6,GD,PT
2007,13,KW,ES
2007,37,GM,DE
2007,54,LB,BY
2007,155,HR,UA
2007,7,PT,VI
2007,9,MA,GQ
2007,29,MK,FR
2007,12,ZA,BE
2007,1,HK,GR
2007,4,SA,SN
2007,334,MT,ES
2007,7,CH,GA
2007,26,UA,TJ
2007,7,CS,EE
2007,10,CH,CN
2007,32,SE,IN
2007,30,IQ,AZ
2007,15,ES,LR
2007,159,GE,GB
2007,117,JP,EG
2007,43,GB,MW
2007,6,TC,GB
2007,2,XF,GB
2007,1,FI,OM
2007,15,LT,RO
2007,16,NL,AZ
2007,3,DZ,BH
2007,44,GR,MK
2007,1,TR,GW
2007,8,KG,KW
2007,3,MD,NO
2007,3,IT,GA
2007,24,CF,PT
2007,40,ES,LY
2007,1,VN,IT
2007,7,CA,BG
2007,4,LT,DZ
2007,236,LT,GR
2007,35,FI,HR
2007,4,AF,BG
2007,8,MD,SK
2007,22,CH,AZ
2007,6,CS,LV
2007,101,IE,IS
2007,1,IL,AE
2007,1,CA,CY
2007,5,MV,CY
2007,75,BG,AM
2007,30,PT,JO
2007,14,AM,IT
2007,419,BY,LV
2007,4,EE,MK
2007,16,RU,EE
2007,9,IN,ES
2007,1,CY,TH
2007,9,BR,MA
2007,2,GE,MA
2007,20,CH,BY
2007,6,FR,LR
2007,29,SI,MT
2007,29,MT,SI
2007,2,BE,XF
2007,26,FR,SD
2007,8,QA,BE
2007,35,KZ,CZ
2007,5,UA,KG
2007,32,GR,MD
2007,9,LB,JO
2007,1,IE,KE
2007,1,TT,ES
2007,1,MW,IE
2007,515,BG,NO
2007,1,MN,RO
2007,1,LU,BH
2007,19,MT,DZ
2007,5,MA,SL
2007,1,MY,BG
2007,33,IS,BG
2007,2,RO,ER
2007,13,SE,CV
2007,14,BY,SE
2007,5,SE,BY
2007,1,TT,CZ
2007,5,AG,DE
2007,1,EE,MD
2007,15,IL,NO
2007,3,LY,KW
2007,123,CY,FI
2007,3,SE,JP
2007,1,JP,ES
2007,1,TD,MT
2007,1,IT,TG
2007,31,MX,CH
2007,26,UA,MT
2007,3,PK,DK
2007,12,UZ,AM
2007,9,BA,BG
2007,1,ES,LC
2007,8,RU,NG
2007,1,BE,MR
2007,8,BR,BE
2007,6,HR,JO
2007,3,JO,MK
2007,2,GB,KG
2007,8,LV,RO
2007,2,SE,NG
2007,4,AE,BA
2007,1,CZ,UZ
2007,45,MD,LT
2007,26,NO,CA
2007,3,CV,AG
2007,43,LT,MD
2007,3,NO,JO
2007,1,TG,CH
2007,3,BS,DE
2007,3,VI,ES
2007,1,MD,NL
2007,3,US,BH
2007,9,OM,GR
2007,7,CZ,AL
2007,5,AE,CS
2007,2,AM,AF
2007,6,MD,PL
2007,1,GH,CA
2007,2,AF,AM
2007,11,UA,MA
2007,5,CH,YE
2007,3,SJ,SE
2007,9,TJ,IS
2007,27,IE,QA
2007,7,MA,EE
2007,41,LU,SN
2007,1,CS,DZ
2007,6,SD,UA
2007,4,MA,GM
2007,12,PT,CS
2007,2,BH,RU
2007,6,BE,GE
2007,3,LU,BF
2007,2,BY,LU
2007,2,MA,CY
2007,5,MD,BY
2007,1,BW,BE
2007,5,US,LY
2007,14,PL,AZ
2007,46,AZ,ES
2007,4,GM,PT
2007,1,SN,KW
2007,12,TZ,IT
2007,49,TR,ZA
2007,1,SC,IE
2007,6,GR,AZ
2007,21,SJ,RU
2007,9,GB,GA
2007,19,UZ,BE
2007,8,LU,LK
2007,4,JP,SE
2007,1,PT,GY
2007,27,BA,FR
2007,9,RU,SC
2007,3,US,GI
2007,2,GI,US
2007,2,IR,BE
2007,1,OM,CS
2007,2,RO,DZ
2007,2,GM,BE
2007,26,EE,TN
2007,2,CV,HU
2007,36,LU,HR
2007,4,KR,CY
2007,3,LY,SE
2007,2,IN,BY
2007,5,HU,EE
2007,1,PH,FI
2007,3,PT,TD
2007,2,FI,QA
2007,3,SA,SK
2007,6,IE,GE
2007,4,FR,BB
2007,2,PK,PL
2007,4,DK,KZ
2007,1,FO,BE
2007,1,BE,BY
2007,1,GQ,GR
2007,2,IE,AF
2007,1,LY,IS
2007,31,NO,RO
2007,1,MR,LB
2007,3,EE,SI
2007,6,GL,FR
2007,13,BE,LR
2007,1,SH,BE
2007,2,DZ,OM
2007,2,KY,IE
2007,1,ES,NA
2007,1,CG,CH
2007,1,GF,PT
2007,1,LU,MY
2007,2,IR,LU
2007,2,SC,RU
2007,3,IS,JO
2007,1,PT,SR
2007,2,PT,ZM
2007,19,EE,PT
2007,1,CZ,CU
2007,3,JO,GE
2007,9,IT,GE
2007,3,KZ,DK
2007,3,KZ,PT
2007,30,GR,BY
2007,34,LV,BG
2007,2,FO,FR
2007,86,PL,CN
2007,4,HU,IN
2007,1,IS,IQ
2007,2,IL,AL
2007,4,LT,IQ
2007,2,ES,CF
2007,3,IS,CN
2007,1,US,IQ
2007,122,AE,CA
2007,3,DK,BA
2007,21,HR,LV
2007,3,NO,GL
2007,6,ES,CI
2007,3,IT,IQ
2007,3,IR,SN
2007,3,SE,MK
2007,1,TC,NL
2007,1,NE,RU
2007,1,TJ,CH
2007,2,ES,SL
2007,1,IE,SV
2007,2,GB,BF
2007,17,FR,YT
2007,2,FI,MN
2007,2,MR,CV
2007,2,IE,SY
2007,3,RO,SA
2007,1,AZ,KW
2007,3,LV,SI
2007,5,DZ,CY
2007,1,LV,LB
2007,3,ES,AZ
2007,2,KW,AZ
2007,1,CV,DO
2007,1,FR,ZM
2007,1,IE,AM
2007,1,PT,MG
2007,1,SK,LB
2007,3,CA,BY
2007,1,AM,IE
2007,3,SK,KZ
2007,1,KR,LB
2007,2,RO,AL
2007,1,CH,GM
2007,8,JP,CZ
2007,1,QA,BY
2007,4,CY,AM
2007,5,AM,HR
2007,1,MK,NO
2007,1,IE,TH
2007,2,CV,FI
2007,3,AO,LU
2007,2,FI,CV
2007,8,RO,LV
2007,3,IS,SA
2007,2,NO,KW
2007,5,GE,DK
2007,1,GL,CH
2007,4,FR,GL
2007,1,HK,ES
2007,4,CS,SY
2007,1,BB,EG
2007,1,AM,SA
2007,3,IR,GM
2007,1,LY,AZ
2007,1,TH,NO
2007,2,ES,ZM
2007,1,AT,MX
2007,1,MD,EE
2007,1,GL,SK
2007,3,SD,TN
2007,3,MA,TD
2007,1,MR,QA
2007,3,BY,BE
2007,1,HR,OM
2007,3,GE,CS
2007,1,QA,AL
2007,2,TN,SD
2007,1,FR,GM
2007,1,BH,PT
2007,7,PT,BF
2007,1,CA,CN
2007,1,MD,BA
2007,5,FR,BM
2007,3,PT,KZ
2007,1,SN,IS
2007,1,US,GA
2007,1,NO,AM
2007,1,BY,HR
2007,2,SK,GE
2007,2,GQ,TR
2007,8,KG,PL
2007,2,CZ,NG
2007,1,FI,GE
2007,5,GB,CF
2007,1,AM,PL
2007,1,VN,UA
2007,2,GT,LU
2007,3,MT,CF
2007,1,GR,CD
2007,9,SV,IT
2007,1,MA,AO
2007,1,IL,MA
2007,2,RU,MU
2007,3,CA,SK
2007,1,CY,SC
2007,1,GA,GR
2007,1,TR,ZW
2007,1,MU,SK
2007,2,PR,FR
2007,1,ZM,TR
2007,9,OM,BE
2007,1,TW,CH
2007,1,IT,MZ
2007,2,CV,TN
2007,1,IL,NE
2007,1,PL,HK
2007,1,CN,GR
2007,2,JO,LV
2007,2,CF,IT
2007,1,FI,GL
2007,1,BY,BA
2007,1,TR,BD
2007,1,DK,QA
2007,1,MT,UG
2007,1,AM,QA
2007,2,CV,BB
2007,1,CV,LY
2007,1,KW,MT
2007,1,BF,NL
2007,1,AL,PL
2007,1,CY,GI
2007,2,SE,XF
2007,1,UA,MU
2007,1,BR,RU
2007,1,IT,LC
2007,1,AN,AT
2007,1,BE,LC
2007,1,FR,PR
2008,50451,US,GB
2008,1334,LB,FR
2008,2840,XF,FR
2008,1466,SA,GB
2008,3842,GB,HK
2008,365,PE,NL
2008,55781,FR,IT
2008,132,IN,UA
2008,15168,DK,SE
2008,27068,NL,DE
2008,2130,US,IN
2008,2064,MA,DE
2008,743,LB,IT
2008,2761,BR,FR
2008,212,BJ,MA
2008,76096,DE,GB
2008,1705,JP,NL
2008,5742,FR,PL
2008,219,SD,LB
2008,732,JP,FI
2008,392,IR,NL
2008,4849,IL,TR
2008,2225,FI,NL
2008,850,CN,IT
2008,17640,GR,DE
2008,4449,CN,DE
2008,5413,AT,RU
2008,1946,BE,EG
2008,9756,FI,DE
2008,129,JP,EG
2008,13406,CZ,DE
2008,16307,FR,BE
2008,18463,ES,NL
2008,46324,ES,IT
2008,14287,BE,IT
2008,766,AE,GR
2008,11904,AT,IT
2008,2189,SE,LV
2008,4367,FI,GB
2008,4262,BE,PT
2008,1144,KW,DE
2008,1826,RU,SE
2008,26835,DE,PL
2008,11215,DE,HU
2008,14299,IT,BE
2008,11859,SE,GB
2008,55759,IT,FR
2008,8640,AT,GB
2008,3462,CH,DK
2008,28457,CH,FR
2008,4005,IT,DK
2008,2665,CH,CZ
2008,13425,IT,NL
2008,4121,AT,NL
2008,1512,TR,NO
2008,11676,HR,HR
2008,719,BY,TR
2008,6130,BE,CH
2008,2857,ES,FI
2008,3937,BE,AT
2008,1198,IE,DK
2008,5494,NL,DK
2008,2225,IE,PT
2008,15508,TN,FR
2008,131,JO,UA
2008,76788,GB,DE
2008,23380,PT,ES
2008,15440,GB,GR
2008,27596,DE,US
2008,2650,CZ,BE
2008,14521,DK,GB
2008,2739,IL,US
2008,11789,IT,AT
2008,10042,IT,RO
2008,270,MV,GB
2008,5126,IT,PL
2008,2688,IT,CS
2008,182,SY,DE
2008,1855,EG,AT
2008,726,CH,RO
2008,3910,ES,CZ
2008,2086,CZ,HU
2008,237,PT,HU
2008,910,GB,JO
2008,1710,GB,LV
2008,7006,DE,IE
2008,2832,ES,PL
2008,2036,DE,LT
2008,1020,ES,TN
2008,738,UA,LT
2008,587,IT,ET
2008,20723,NO,DK
2008,370,TJ,GB
2008,2052,SE,EE
2008,577,FR,LY
2008,14541,GB,DK
2008,580,MD,IT
2008,710,SI,MK
2008,1840,FR,SI
2008,1953,RU,PL
2008,336,EG,NO
2008,229,GI,ES
2008,1138,LU,AT
2008,507,FR,LV
2008,337,MT,NL
2008,1590,GR,HU
2008,1102,TN,ES
2008,979,TR,IQ
2008,4120,DK,BE
2008,175,GB,SL
2008,21,MA,DK
2008,1259,HU,RU
2008,1125,BA,HR
2008,255,EE,ES
2008,126,DZ,AE
2008,1879,AZ,TR
2008,337,VN,FR
2008,345,BA,IT
2008,412,GB,KZ
2008,1131,SI,CH
2008,196,IL,UZ
2008,1260,CS,GR
2008,2675,NL,CZ
2008,356,GB,TJ
2008,314,EE,EG
2008,316,HU,CY
2008,587,TR,AF
2008,340,VE,PT
2008,123,CA,FI
2008,637,ML,FR
2008,710,MK,SI
2008,255,QA,DZ
2008,334,CS,UA
2008,105,CA,JO
2008,580,SI,GR
2008,946,SY,TR
2008,2527,TR,RO
2008,221,SI,UA
2008,1529,IE,CZ
2008,403,BH,GR
2008,250,CS,BE
2008,864,FR,JO
2008,234,HK,IL
2008,575,KW,US
2008,219,SA,AT
2008,469,CY,FR
2008,2164,RU,BG
2008,562,EG,SY
2008,1097,NL,IN
2008,18,EG,TJ
2008,1460,SE,US
2008,155,NL,GE
2008,2087,GR,SE
2008,2433,CS,CH
2008,1795,IN,FR
2008,285,PL,EE
2008,688,BE,AE
2008,318,FR,CG
2008,2929,GB,SG
2008,3845,DE,IN
2008,3436,CZ,GR
2008,902,FR,SG
2008,338,JO,GR
2008,386,CZ,BY
2008,884,ES,EC
2008,64,CS,FI
2008,106,BE,LR
2008,930,BG,TR
2008,1112,CS,GB
2008,1720,GB,TH
2008,323,NO,CY
2008,1046,NL,IL
2008,113,DK,KR
2008,415,FI,US
2008,209,NL,BH
2008,1017,TR,JO
2008,6,LU,GQ
2008,30,IS,LU
2008,1676,GB,CN
2008,719,LV,CZ
2008,268,ES,LV
2008,245,DE,LK
2008,752,NL,LT
2008,238,UA,EE
2008,1436,CS,TR
2008,454,HU,NO
2008,7,JO,CS
2008,552,MK,TR
2008,1217,CH,HR
2008,844,FI,HU
2008,56,EG,KZ
2008,593,TH,IT
2008,117,GE,AE
2008,1030,DZ,IT
2008,756,IE,CA
2008,718,CZ,LV
2008,6,MA,HR
2008,73,IR,LB
2008,133,BH,BE
2008,154,ZA,GR
2008,1,AT,ZA
2008,535,IN,TR
2008,3872,HU,RO
2008,44,SY,HR
2008,549,GB,IR
2008,656,LU,AZ
2008,271,EE,BE
2008,18,GQ,GB
2008,1241,US,GR
2008,416,TN,EG
2008,186,DO,NL
2008,2,TC,IT
2008,217,CN,UA
2008,344,ES,UY
2008,468,US,UA
2008,762,SK,GR
2008,895,US,TR
2008,95,GB,SH
2008,106,AZ,BY
2008,79,LB,IR
2008,473,CN,LU
2008,159,YE,TR
2008,730,TH,CH
2008,594,DZ,DE
2008,764,BE,BG
2008,50,PT,BG
2008,2,IE,GE
2008,140,GE,FR
2008,219,UZ,UA
2008,3,GR,SC
2008,25,FI,MA
2008,1922,RU,CY
2008,104,RU,DO
2008,86,SK,UA
2008,309,EG,EE
2008,7,EE,GL
2008,714,LY,TR
2008,449,IL,EG
2008,7,CZ,VG
2008,228,SK,RU
2008,377,FI,UA
2008,532,TR,UZ
2008,498,UA,AM
2008,393,MR,FR
2008,513,IT,BY
2008,652,DE,MX
2008,105,LT,MD
2008,485,IL,IL
2008,220,CV,GB
2008,417,UA,AZ
2008,6,CH,BB
2008,1,GI,CA
2008,545,AT,MD
2008,305,AT,JP
2008,606,SI,BA
2008,371,IT,SA
2008,356,RO,DK
2008,1187,GE,TR
2008,327,JP,TR
2008,203,MY,IT
2008,361,PT,FI
2008,259,CS,TN
2008,273,PT,TN
2008,109,UA,IR
2008,140,LK,FR
2008,141,LB,DZ
2008,242,LU,TR
2008,73,AM,KG
2008,265,ZA,ES
2008,104,DO,RU
2008,549,CZ,CY
2008,300,KE,CH
2008,211,LB,SD
2008,364,VE,FR
2008,327,US,RO
2008,385,BH,NL
2008,173,RU,CU
2008,263,MA,NE
2008,624,MA,EG
2008,56,HR,TN
2008,245,LC,GB
2008,321,RU,RO
2008,31,AF,BY
2008,310,CS,NL
2008,134,IS,RU
2008,672,NG,FR
2008,5,FR,BB
2008,356,NL,TZ
2008,280,HU,HU
2008,2,AF,BG
2008,190,AZ,RU
2008,206,KZ,PL
2008,108,RO,CS
2008,222,FR,BJ
2008,281,MT,CY
2008,345,DE,MD
2008,6,LU,AL
2008,212,FR,GN
2008,321,CS,EG
2008,32,IL,MT
2008,156,CA,PK
2008,345,CA,AT
2008,61,AZ,FI
2008,10,TN,MK
2008,83,PL,IS
2008,22,VE,SE
2008,158,UG,GB
2008,39,MG,IT
2008,43,AT,MA
2008,79,PK,NO
2008,125,PT,EG
2008,7,BE,SL
2008,23,AZ,BG
2008,134,MT,DK
2008,37,BG,MD
2008,164,SE,KR
2008,485,DE,SN
2008,225,BE,ET
2008,37,GR,LY
2008,63,GH,BE
2008,114,CU,PT
2008,32,DK,CV
2008,289,LU,GR
2008,229,MA,LB
2008,120,IL,AZ
2008,111,UA,CA
2008,7,EG,AZ
2008,87,BE,MX
2008,28,CV,DK
2008,28,SK,IQ
2008,67,VE,GB
2008,10,IN,NO
2008,18,MD,EG
2008,6,RU,BH
2008,13,FR,AL
2008,103,NE,FR
2008,368,ES,CA
2008,55,CH,KZ
2008,5,LB,AE
2008,20,LU,BB
2008,61,BY,ES
2008,12,CA,SK
2008,25,DK,VE
2008,46,SY,VE
2008,40,NG,IT
2008,187,FR,DJ
2008,2,AE,MD
2008,28,SE,TJ
2008,209,UG,NL
2008,99,PT,MX
2008,17,PT,PA
2008,61,BE,SK
2008,20,TJ,IT
2008,2,SE,GL
2008,11,GB,CF
2008,212,GR,LT
2008,142,AZ,ES
2008,6,MV,SE
2008,12,MT,MA
2008,298,HR,SK
2008,17,SK,IS
2008,12,KW,RO
2008,1,BS,RU
2008,26,LU,KG
2008,4,IR,CZ
2008,6,IQ,UA
2008,1,CS,ML
2008,4,HU,OM
2008,10,AN,CZ
2008,44,GE,BG
2008,9,VE,NO
2008,4,CZ,JP
2008,2,DZ,SI
2008,5,GL,EE
2008,38,IT,ER
2008,310,SK,HR
2008,68,IT,TW
2008,21,MA,SY
2008,5,AZ,AM
2008,17,GA,ES
2008,2,GB,XF
2008,443,EE,RU
2008,5,MT,US
2008,10,CH,TD
2008,3,PM,FR
2008,61,GR,UZ
2008,14,CH,SN
2008,41,BB,LU
2008,18,NG,MT
2008,8,DJ,DE
2008,1,CH,ST
2008,117,CM,CH
2008,40,FR,BA
2008,4,TZ,CH
2008,7,CZ,TJ
2008,2,EG,GI
2008,3,HU,TZ
2008,5,NL,SN
2008,9,CH,GA
2008,2,MA,BG
2008,64,IS,CZ
2008,2,GR,TW
2008,3,PK,BE
2008,3,CO,PT
2008,2,YE,GR
2008,16,LY,RO
2008,22,LT,KZ
2008,6,KZ,CS
2008,99,TJ,UA
2008,7,LU,BJ
2008,1,SD,NO
2008,52,ES,AO
2008,8,KR,SE
2008,2,MT,ZM
2008,31,CY,HR
2008,7,GR,IR
2008,16,MK,BE
2008,1,CD,GB
2008,3,DK,DZ
2008,66,HU,IS
2008,26,GE,CY
2008,23,SK,SI
2008,16,MT,AE
2008,14,CZ,CV
2008,14,LU,BA
2008,58,RU,LY
2008,1,QA,KG
2008,8,CS,IQ
2008,389,NO,BG
2008,17,GH,PT
2008,6,MR,GB
2008,20,PT,LY
2008,22,GR,BA
2008,1,YE,ES
2008,1,JO,LV
2008,11,BA,CZ
2008,1,SN,VI
2008,440,SK,TR
2008,87,RO,AF
2008,15,SK,GE
2008,2,GI,DZ
2008,5,CH,SY
2008,12,PT,PR
2008,32,SI,IE
2008,14,GE,SK
2008,3,PT,TG
2008,1,BE,ZM
2008,3,ES,AG
2008,3,NL,BB
2008,12,LB,TD
2008,10,CV,BM
2008,201,IQ,AT
2008,10,UA,MK
2008,5,IS,IL
2008,3,IE,AN
2008,8,GR,NG
2008,16,GI,DE
2008,9,NO,IN
2008,25,MA,GQ
2008,2,MZ,IT
2008,3,MD,SD
2008,14,NG,CH
2008,9,IE,BM
2008,2,US,BA
2008,7,GR,OM
2008,14,GA,GB
2008,13,BA,ES
2008,5,QA,MT
2008,2,CH,AG
2008,3,SE,MD
2008,6,LB,HR
2008,24,BG,IQ
2008,1,MK,LU
2008,21,GQ,LU
2008,1,UA,KM
2008,7,KG,BE
2008,3,IQ,DZ
2008,1,SC,AT
2008,2,AL,ES
2008,2,LY,NO
2008,9,EE,CS
2008,14,ES,GN
